x,y
2,2.0905254839773484
2,2.8678698280263766
2,2.4225895153713943
1,-10.19172237146355
2,0.1381673379950104
1,-2.5069328553886927
2,-0.36925670685092277
2,1.739671675770012
2,1.1746035367520742
1,-1.5661858892401774
1,-1.5915946251198352
3,6.019702685252013
1,-1.3674880082205716
2,2.490624634481632
1,-2.238812883564894
1,-5.99566549679604
1,-1.9743526899739228
2,0.347170084522711
1,-2.0045713050907508
1,-1.4528758187671054
3,5.8839254343326886
1,-2.4228883399489503
2,-0.6233092658994023
1,-2.0900573162689637
1,-1.3513534408440733
2,-0.10229892479312179
1,-2.3017848252833577
2,-0.2374294297494013
1,-0.8463152109357001
1,-1.4480145508958588
1,-1.322134614029804
1,-1.6304013164241125
2,0.03771327164288008
1,-1.647455032946806
2,-0.5627500062960117
3,6.512460535231862
1,-2.215165749789747
1,-3.322248402504434
1,-1.5162079466296423
2,0.16563535851488062
2,1.7084475880500867
1,-1.2966217752707603
1,-2.112556587740513
1,-1.4648810158446994
1,-1.539977808682228
2,-0.8606293679296617
1,-4.174972360419503
2,-0.5052319600571786
2,0.40698761191184873
1,-1.6510817624756076
2,2.016956870146045
1,-3.590608246966183
1,-2.4671308284877083
0,-0.7461365763201838
1,-2.66285309480029
2,2.598192115580977
2,0.2849734304821299
2,2.099433288103548
3,7.89231530334213
1,-1.5138688050431244
1,-2.8397137704004503
1,-1.5535207641561977
2,0.06101852178184028
2,1.285854512048518
2,1.9155418256450576
2,0.28933632446419116
2,1.7248577831135736
2,2.31724452472076
1,-1.5687964156667742
2,2.0646233921836643
2,1.9831353918736785
1,-1.6023497572248988
2,1.8087591189884313
1,-1.6249897950919472
2,0.4785052008282521
1,-1.3410511133748513
1,-1.3902612977652216
1,-1.1338003355235664
2,0.2660184026442449
1,-2.1916759133410717
2,1.537443365248272
2,2.3145269055681754
2,-0.2534900307586323
1,-1.9757638889140698
2,2.048950646501945
2,0.02646336561956297
2,1.7088143065862245
2,3.1633313028995653
1,-1.4226624915723476
1,-1.4664974359345218
1,-1.4416406612497752
1,-2.641991423221581
1,-1.7335939918822418
2,1.457310606763143
2,2.343543050564153
2,2.264689132655411
2,1.221370962718705
1,-1.765830201813514
1,-1.6487729463438636
1,-1.636922547684095
2,1.278120264655989
2,2.408777686282521
2,0.9190974013473205
2,2.6951001764922973
1,-2.1634975897720556
2,0.014860593476088304
1,-1.2132125566286176
1,-1.473307059116071
2,0.39811325882835513
2,1.2568884973018049
2,0.6897843565744892
2,2.2269684822634024
2,4.222162596420785
2,1.8676622861886027
2,1.5441237777333998
2,1.929851924286794
1,-1.362409787639664
1,-2.1493904585693437
3,3.4744464275160114
2,1.9568710155965086
1,-1.953082487268429
1,-1.3772000321190931
1,-1.4828793533294127
2,2.15103411108322
2,1.8027721606925895
1,-2.1303938765982933
2,1.4978311208558515
1,-1.4939500527166207
1,-2.785955360840141
1,-1.9614093770058934
2,2.553760809087468
2,2.152491710897714
1,-2.419610487659138
2,0.06609200634867159
2,1.557095333198994
2,1.664295584804496
2,0.948301741473809
3,5.135579598665392
2,0.15793495460443266
2,3.0179231557975994
1,-1.3316212818858388
2,2.32240538245219
2,2.8328353238754986
2,1.8647619221071974
2,0.5706850835130298
2,0.8006610998806387
1,-1.622439174242677
2,2.3980157906427966
1,-2.143737491329848
1,-1.4556649034769011
1,-2.0388699246440622
2,0.2171298811604174
2,1.7166430036715863
1,-3.0130101569783605
1,-2.3641648319043505
1,-2.0924368871001735
1,-2.111881091377669
2,0.21862936015362544
2,2.47067772550089
2,3.0894285760557487
2,2.5122500941757284
2,0.20887109732647446
2,1.9231040816750664
1,-1.3248785391268576
2,1.1736727502808715
2,1.3889967304102304
1,-1.103788138966529
1,-0.6312131115042312
2,1.7035761788007462
2,-0.7371860922891932
1,-3.181241948145731
1,-3.4036820972504644
2,1.5669958389770242
1,-4.929128130073502
2,1.5651607061034774
2,2.0512744464671537
2,2.0562181087504765
2,2.2152042966821046
2,-1.099893469444287
1,-2.0647943157252837
2,1.3672912349858353
1,-2.889567664339372
1,-1.177701724787164
2,1.5868807351307852
1,-2.4781233022329827
2,0.06653809090653325
2,1.9749728904733188
2,0.6223915319251504
0,-2.9304276031890373
1,-1.483215803564472
2,-0.19275327171681897
1,-3.515432988881323
2,1.7533651576441802
2,0.9978020693678912
1,-1.40568906699112
2,1.2805219165800075
2,2.6298662370823447
2,-0.41925924205099757
1,-2.2650226647368394
2,-0.14712674793567204
2,2.0104624433653346
2,1.704145003556104
2,0.8741628996061156
1,-2.204507696461575
1,-1.7918364460473155
2,1.6267313975731144
1,-0.9460545326856153
1,-1.2117793436272868
2,2.3567683864222
1,-2.2017116269378962
1,-1.5821351793595788
2,2.343707496470308
2,2.5411525918386744
1,-2.065133584478013
1,-1.6812600666164266
1,-1.8284828226264618
2,1.8390787852892734
1,-1.40024061091472
1,-6.936457776779754
2,1.819184594377425
2,2.2482930372443453
2,1.5963418916142489
2,1.5948842050092795
1,-2.019805140005223
2,-1.7968148578527439
2,0.2750283044933147
2,3.171120403064277
1,-1.9146593234707767
1,-1.4549247125490719
2,1.247505568322587
1,-1.8266505091224974
2,0.4791970445886006
1,-1.9669188685065657
1,-1.451068233091904
2,2.1648091483486525
1,-2.041586385811664
2,1.4980081566343908
2,1.4463198897779563
2,-0.2581583852143873
1,-2.1285318316264377
2,-0.3611269647356237
1,-1.55277740364699
1,-1.873591762718688
1,-1.7427934343692482
2,2.5308113709406266
2,1.6003803901429203
2,0.7584495484944614
1,-5.582764138874193
2,1.4402379761629882
2,2.62892318416593
1,-1.468679424351125
2,-0.4331146800843093
2,1.5446231505486177
2,2.082890846093018
1,-1.6310932762242878
2,2.509774793382767
2,2.3512636596342533
2,1.6563754822459775
2,2.5082220632565737
1,-1.4638386545820956
1,-3.6983576438975714
2,0.2251586622138732
1,-2.219638354040306
1,-2.6642274336611043
1,-2.3440986874882306
2,2.5265157316831828
2,1.916657184443112
2,0.9968816234058073
1,-1.9347988975862704
1,-2.0375642176676942
2,0.26889995182247084
1,-3.6631775365355876
2,-0.034758723573902195
2,0.5999668288360437
1,-1.2739989695842924
2,1.9334137763482686
2,1.5969384947367649
1,-1.6230837980609896
2,-2.9099495839553673
2,1.7598698986110592
2,3.2156168009339905
2,2.966644760758121
2,2.9878817132352085
2,0.21368855098553702
2,1.7378514482463268
2,2.694149140990277
1,-3.6728361173560455
1,-1.3866098686024417
1,-1.3729687851445584
1,-1.6145618414625458
2,-0.011909670580400478
2,0.7750228199206206
1,-1.6293898915934388
2,3.112650189739129
1,-3.1703151720784994
1,-2.355746932285282
1,-1.3607651336932325
2,2.549475744446482
1,-3.9486449240977337
1,-1.6370854629642668
1,-1.312312308911312
2,-0.25162660129061065
2,2.2289195013268133
1,-2.320511482865633
3,3.4041987827661613
2,-1.2030698141181015
2,3.311282398093758
1,-1.9905698435233223
1,-1.9292106447990967
2,-2.568929001701991
2,1.7104510812003357
1,-1.5223350550279824
1,-2.1867333000825653
2,1.7997498563510776
1,-5.658803225864582
2,1.9527067295189904
2,2.8536512368680564
2,0.3044848090736962
2,3.8318039096633676
2,1.7840273498282064
3,5.0758249767762305
2,0.4774074122595275
2,3.191946006804729
1,-1.6018388061358917
2,3.674928412976913
1,-2.295609476796617
1,-0.6140973531219195
1,-2.3124869209197536
2,1.9792924595593822
1,-1.6949681967449952
2,-0.2624495016569968
1,-1.370642907972065
2,-1.465935159290271
2,2.428012186410572
2,1.4893640616396244
2,1.6326498203648494
2,-2.476401024491358
2,1.9345326080477527
2,1.1403663005622804
1,-2.036756144059498
2,0.10522223285702352
1,-1.6996651051206833
2,0.8431956257152134
2,-1.0803495477976184
1,-1.7905760703767952
1,-1.7604450614662217
1,-1.4513318206624104
2,3.279994726352826
2,1.4916495042081819
2,-1.262895555817976
2,-2.9535259963501397
1,-3.3803243022875966
1,-1.6367387879055972
1,-3.2180842533741005
1,-1.7205121589482073
2,2.706716170012887
2,2.1338526286546577
1,-2.2126664630249486
1,-1.453830894980457
2,0.08660855801420869
1,-2.3294071182405274
1,-1.318413048686721
3,3.9611780723263976
1,-2.041586385811664
2,1.7109881828395461
1,-1.8011910982194517
1,-4.172842763668785
1,-1.346984888422812
1,-1.7794999036466088
1,-2.174813348168986
2,1.3264591733683617
2,0.3207872069755455
1,-2.006729173516944
1,-1.1878723528432724
2,2.056787337314548
0,-0.6875996221977062
1,-2.2286377900069665
3,9.021090312945777
1,-2.216160135390891
2,2.054038519202776
2,0.48530293032078664
2,2.508263715939429
2,2.5021237368922047
1,-3.271304920561034
2,2.1877496854555325
2,0.018193887605751448
1,-1.6328624206650906
1,-1.8631626434425212
2,1.8076182332969195
2,-0.026594402038511874
1,-1.5002474173741949
2,2.3577202664406
1,-1.4807369722936177
1,-1.4685443035822139
1,-1.6714983319956307
1,-1.96340058886212
1,-2.3673100566917897
2,0.7354325968352773
