x,y
856,-5.9727206568836415
1262,12.157866011630926
920,-3.313990699207213
756,-17.23784798590215
1145,-3.7659376641958504
796,-4.901411272279489
1686,11.106910633577993
1107,2.8164361354623053
952,-13.427896460687448
991,-1.6764100492578031
1040,3.3370221932738744
1175,-9.709876503214955
912,0.17639771697138049
1494,20.604394023143037
1253,10.147688600541727
832,-9.685808007376929
1004,0.24070731837076156
0,-24.184127825006474
1114,4.692523618553391
1029,1.8666622899569973
1158,-3.7303592790434177
637,-14.39192766753823
1777,3.6948064535221534
1040,1.9653647900680091
1060,9.069727874750532
1566,7.241159471389434
900,-3.59765043383256
1704,12.510320260065662
1484,20.684557712320732
520,-22.003441295180075
649,-8.974160335234266
1228,11.4641758546271
1234,-7.591863342328056
1398,11.126104868232282
1561,4.611238501141322
1117,-5.831893685566373
1097,4.499812405017288
1297,9.514499457656203
1057,2.716751938071338
0,-19.044444304794617
1088,3.6095213801941313
1350,13.05791542028798
840,-2.678398244745011
938,-0.7784137593797659
1150,5.391835670757716
1752,8.356622636499893
1434,9.79602565631272
1656,5.0662875380974635
736,-7.585208990714125
955,-1.364002069183627
794,-4.003908592209451
816,-7.697909021268514
816,-6.573369243210211
1842,6.735520324268163
384,-18.452897368993305
1425,8.149145781082032
970,-14.620691184175776
860,-7.416687621235383
1410,-1.2592347748372743
780,-4.854313385610186
1158,7.389877217098943
530,-21.36449872485334
1370,-3.5673095551218017
576,-22.30308786238243
1057,0.8486444041521384
1143,-1.9384641537872251
1947,12.782489333137656
1453,10.427655234776436
747,-10.314703703202461
1304,6.277715298615502
2223,15.639313917216404
845,-3.6091290605727573
832,-8.343939951475159
1086,7.132910627566716
840,-8.238849173017554
462,-20.451491708408888
952,-2.3769309548250805
672,-8.650983175526795
1768,17.48814441381174
440,-17.033202987107284
896,-3.038892512981199
1237,8.63021511380695
1563,2.729670484421974
1065,2.895739414978505
384,-17.157087654333207
1288,-0.00043588622296906944
684,-8.468976933500276
612,-9.053419283327095
1013,-6.154352583439799
990,0.17918826242925498
0,-21.348747033749895
1235,11.584247661217647
876,0.71059619186172
1214,3.8039015375164857
824,-3.6486293292171132
680,-6.771769712403787
1588,16.85633214080319
960,-4.096427441595584
458,-20.809588905592303
950,-3.9314471506597686
1610,11.02531733135194
741,-6.551916196406544
0,-22.808770541420248
1226,4.762619883287703
1040,1.507476589716246
1053,-6.3354922767355575
641,-12.513458687410678
789,-4.743118061958492
793,-5.622522559538269
1844,10.654493964711287
994,-4.3529299311597915
384,-15.641404235336935
1264,19.31767057127671
1809,7.986946068568
1028,3.3663717313597026
729,-5.588378681973847
1092,7.340741333024907
1125,1.8616266458776476
1673,17.24553393134194
728,-6.334903636791512
938,1.7076861301244253
732,-6.824899628622939
1080,7.2850663557665625
1199,6.345578622999084
1362,6.456139427598847
520,-19.28546289137237
1078,2.9986945894621506
672,-10.944778020975996
660,-10.063159708458906
1008,2.488890128563434
924,-5.667323101665142
992,0.3652405089832733
1063,4.67434944558904
1267,-1.3951827337757792
1461,15.0031481478385
1304,5.008207278961023
1214,9.543283185778254
1907,23.447028033453616
1004,-12.805448794302011
928,1.5670394701855308
864,-2.9141022733512183
1734,22.81409693797014
910,-1.583290002711078
1490,10.313306719750999
1728,7.390083282032525
970,-7.100621130939486
715,-9.324904430956028
884,-4.109013056233113
1080,1.65855879794222
896,-4.952400135934788
969,-4.353464259649634
1710,19.490996153111404
825,-7.60319623199473
1602,20.96082647338544
1200,4.9977352851262005
572,-16.567407782967923
0,-25.214626018901853
774,-17.73656984713329
991,1.0356845016598641
1392,11.678187363184124
1232,9.655542414199939
1572,4.911904107309008
1541,16.20344766963265
882,-3.2507737601598836
1149,3.910364761081701
644,-8.385236525401478
1617,14.374549128010589
1582,4.459681662279224
840,-8.82260861307355
1686,6.9154583426381375
720,-8.306380248305175
1080,4.624818764674102
1064,5.825064882363743
1362,8.4088462133006
1606,10.163783361219624
1202,9.34017605262298
1151,6.833149360141736
1052,2.694630852700793
2216,35.380713779744205
968,-4.085873295223499
756,-6.128050203072987
793,-6.305430842565604
0,-19.29122450282634
1362,4.967951789129091
504,-18.346480699381694
1107,-4.6012372437418065
1188,3.439892207326511
660,-10.46439404505963
1086,4.8484671166235405
1593,7.577689569367433
853,-12.88761252204798
725,-12.27694378907483
1431,5.682909534342768
970,-13.606883668214088
864,-4.188362762585989
855,-5.3814051947512604
1726,28.284324966496982
1360,-1.0567087497838468
755,-7.810748602881145
1713,15.812581102305883
1121,6.4151128285013215
1196,7.693343230241747
617,-12.931904271394927
848,-2.355299628954659
720,-8.26091471178662
1424,5.327809586913482
1140,3.252058265537892
1100,9.062998728537558
1157,8.103272309829467
1092,5.747423555996848
864,-4.495730599443307
1212,9.222460988055424
900,-5.585351455583351
990,0.5804861508827819
689,-8.125986564880042
1070,3.9886889440607756
1436,8.429338711753452
686,-9.680775870812061
798,-14.706909100797107
1248,3.4293763388175837
1498,18.762817186895298
1010,-2.051463752594561
713,-7.530157760678256
864,-6.645837297831795
2392,33.46201090927907
630,-12.798778749956833
1203,9.406286309183916
483,-18.709992658541132
912,-0.3076254215309458
1373,4.16743240321525
1194,6.2383852797174875
1462,3.054094994726585
483,-21.065488286951236
894,-3.9217229242393676
860,-3.2672026064259008
483,-19.823535603076134
1414,6.129517721559685
996,-3.2563848526263603
1694,13.538726710083914
735,-6.467979327658826
1566,5.193411394114148
686,-11.46479397661951
540,-21.92905296258891
626,-11.584532965712489
948,-6.321560254992271
1845,19.461341909962556
1020,-2.1863992395393623
1367,6.63803416665206
840,-7.041379636735832
1444,15.25849345777992
728,-8.134253350886938
1573,6.733755216253464
798,-4.81921282840393
1302,9.29855903376898
1314,9.698854212535913
975,-2.9739344186063117
864,-3.03985903184407
1604,16.565784285578935
963,-3.5863953859808277
0,-22.021511849628315
1362,8.135537626069656
1482,0.5741889418776576
506,-15.476563582362795
926,-3.9553275569129855
680,-17.495181156870565
1422,8.02145141825414
802,-3.8305369880968128
720,-7.536546073963222
740,-6.260340028558646
1143,5.6027185153576955
1095,-5.932201806842645
1385,4.62896349831909
1152,-3.1963862357397472
1240,5.908044108828425
816,-2.5101728910408903
952,-6.828044505392842
1560,13.264036294295163
864,-1.7259712196941586
2121,25.806666635949203
1160,1.3305506175011748
807,-9.496885343522958
1262,12.134926284184031
1314,10.89046146647403
1468,0.13608469187871686
1575,12.258733925951198
625,-17.31569932759023
912,-4.249240180984724
858,-4.995285779860383
882,-3.0731825109457387
698,-7.584859875850035
1079,-7.546103505269491
780,-5.613282860600428
768,-7.397462854098008
795,-10.785473011490131
1416,5.198852797660541
1003,-0.02968874803786103
910,-3.999427198190513
975,-1.0416175564311658
702,-9.012481037676064
1092,8.384459377919862
1165,8.498763019735035
1028,-8.921157715100197
1541,20.191091192199384
894,-1.9004620574165283
1470,15.508537932684906
2000,21.060577729414856
700,-14.760897508842959
319,-17.252926225532956
861,-5.2347017344681985
1896,22.491462871512553
697,-8.312306797393747
972,-0.7424133320278566
793,-6.048163951238308
2136,16.632907130597413
728,-13.047420518693274
716,-12.36509998455412
845,-7.762976610647584
1088,-5.844880894530533
1347,13.832499904115313
1372,6.241028032423747
1249,-5.751701507370697
1136,-1.3243760290942723
1502,17.36455850149555
1162,10.335533551401134
710,-18.209149310619832
720,-14.523035965313364
1719,16.830831700454937
1383,7.784035572781686
844,-5.069650890194068
596,-15.918037344956366
1728,10.892618649378774
1056,6.64284391400066
3206,25.577271408677415
1358,9.48578046744399
943,-2.0174494553261524
1499,20.809328859637166
1922,26.615261555998476
1536,16.28020123140407
1208,3.5495328969899456
1215,9.20017560100492
967,-14.575755236068204
721,-12.545534132894598
0,-20.34516557489822
1684,5.892797957389125
536,-23.735386721941925
972,-3.9404097850622306
958,0.9848768600118918
1478,12.174169278927808
764,-10.46602717165099
1848,17.98693156932944
1869,18.242989187418342
1453,7.226096430726364
616,-13.832942356289553
624,-15.972084164948935
940,-3.824607385519438
1200,9.232242751173024
1158,5.894429141149521
1142,3.905176688304071
1062,2.031812133415744
1086,-2.1344261419000983
888,-3.2797518426955494
883,-3.304743494383272
0,-26.072170860854833
483,-19.823535603076134
796,-4.5880723266387085
672,-8.724251355409384
1394,6.620568515506688
1099,6.097081524224123
1268,10.204831778844422
1063,5.451884340458193
953,-3.5750028034146077
0,-21.949376961172472
744,-5.956314048632588
608,-14.027292802805054
847,-8.394481191885927
683,-11.318664954486467
870,-1.5505426293004048
1580,4.081102931047442
1856,20.61920236957371
982,-1.7286699344515375
1026,-1.4656322875749501
1293,5.764669267610013
939,-3.4206858486354617
784,-11.793845415906878
1580,14.509298190330497
