x,y
548,6.539790227186887
460,1.1863755493671324
608,9.702083807568672
642,2.5308905927804837
836,9.243912636598967
480,4.230591026161271
636,5.644851835640834
484,-5.502209960306945
468,-8.044072407532006
205,-12.155758764782052
384,-4.231733600341841
736,7.254269770900119
352,-0.8973542534287223
840,18.512308837173276
352,-7.034057061093216
576,3.1934485696905486
480,4.115289012665065
516,0.6456021879373635
576,6.485503824566529
294,-4.5003156802961595
853,10.653682700710359
280,-8.449476934735458
534,-8.239103480390352
572,4.976774571587947
270,-2.7020061754856077
890,4.3632152587359085
576,7.93959964594427
772,11.097759240182626
319,-0.19667279703342838
240,-4.739219668704353
250,-2.9601640209670492
271,-5.611610278573838
484,-7.999559480588337
447,-0.665804597604431
556,-2.194566933328453
691,5.28015436622523
672,4.640813225629812
498,3.0911328957339688
246,-8.485023082574193
0,-10.28186431550813
440,-1.8984546062762007
308,-0.6276090087295922
504,4.89271578192998
308,-2.253312295004272
300,-3.2109529342835255
576,-2.550782647943823
670,0.37691516100320877
826,5.281365252421958
0,-9.080296960322285
386,-1.524350879647571
388,0.8761036596361103
528,2.1902328735146916
516,0.20056955891426106
894,9.28267979146549
572,5.8604057790555055
576,7.245207478256027
480,-5.201095124104614
565,6.0421152806830705
641,1.5756960339933352
352,-2.3454374403658997
576,7.558369386656009
288,-1.7688260298792648
484,-6.470968382839033
480,-4.957438765319981
645,2.458399989626495
852,10.49496846971688
576,-3.016512431315737
558,8.08004452234086
220,-8.267337000891755
667,1.5936982195311318
516,-1.319983044485591
360,-2.6143898489194917
427,-2.8857849482117257
490,5.26941123195298
379,-3.5549870480547936
297,-2.6582919666242977
283,-4.387512922465218
240,-4.826893631984882
0,-7.693819989330826
440,0.2675704705192582
509,3.656583135556224
405,-1.3432610955817499
758,5.016774807816809
461,-0.22400677088199097
400,-0.7102184082170411
462,-10.418762321118535
400,0.8955158368229393
528,8.562370295672013
0,-12.272666984599233
0,-10.09332478179023
420,1.7565019803396769
480,2.892438746997421
432,6.226580101909182
506,-4.862287241446784
684,7.490233816521423
420,5.06882933247742
472,-2.4756612361521646
432,-1.518298219397537
366,-6.630111093212039
0,-10.086502105881504
480,-1.0780970532646623
476,-0.01445654057201147
410,-0.3717298169184545
740,11.099352074842074
240,-15.823805843381725
648,3.1845231919412567
273,-3.2332679809114366
250,-4.930413611147393
0,-12.624975629895104
546,-0.865872180935316
325,-6.89147736898797
400,-0.20860086148650492
792,18.16184838638927
450,-0.30580709949992957
180,-0.28350601020507166
440,1.7062572953490018
288,-4.37641272052603
430,-0.7344304664012303
594,-0.1324812808792112
390,1.0499364645152982
540,9.743820308049845
264,-1.241993194838673
288,-4.462061276189345
530,3.7330551140630965
435,-0.6517576636558008
0,-10.985940486422841
440,-0.2848174323246489
0,-11.769042762082218
453,1.7241204452199939
750,9.33166464126662
487,-2.438808810571005
390,4.735516748691114
624,7.6405779012601105
471,-7.258986220088574
440,0.0039666737372140645
530,4.033991491287021
318,-4.331678617732062
766,7.9171004700807295
660,5.03801152453341
470,3.8042997546214936
0,-10.114971027413791
660,3.5696338041262905
720,11.363095264824391
577,2.9825421299966415
504,-1.0609526316163895
380,-12.534391947903705
180,-11.76151943492018
434,-1.167526258292582
0,-13.004646316320843
240,-6.905956543585624
440,0.21187662226084172
866,17.267814457401713
495,-1.3287482658142165
564,11.397778217129577
312,-6.749586285704589
0,-18.279990991465976
625,6.968176260778046
680,6.894194529300402
678,8.607035059306767
576,0.8441493234236607
516,1.5080317486304018
726,5.956791434591175
532,1.0591035856174444
0,-10.13149958861929
216,-10.973064518140067
0,-10.089117148828796
303,-1.392248899947345
789,6.904819642587644
440,-3.856308815485367
511,-16.20082399353612
660,9.07705395498436
528,5.615753609120452
504,1.788478029174564
504,0.6121046745140872
616,7.047452105888746
576,1.5660216802649067
521,-0.0863234102499751
451,1.3675090469452766
1166,11.675860929762244
480,2.852790709462143
440,-1.550061031687247
216,-7.865893794215498
252,-4.799918305396
484,-6.222795166391788
576,6.951819051328158
840,11.003097728260451
497,-1.1096177047634983
180,-8.989444767150774
528,3.775350856431972
682,6.766438622357672
440,-4.121586746805575
484,0.35330679786048935
666,6.755058267912491
380,-22.96529434157302
352,-3.791683091236667
440,-0.7877722777134549
786,14.446737058387264
795,4.2613773494872795
0,-6.37823838518297
856,14.275146351494241
440,-1.8272400459858198
473,2.4622052633478195
398,-0.8402442541403466
420,4.46027084884567
